Time,Temperature,Humidity,SoilMoisture
2025-03-06T13:22:24Z,30.80,55.00,2922
2025-03-06T13:22:56Z,30.80,55.00,2910
2025-03-06T13:23:26Z,30.80,55.00,2895
2025-03-06T13:23:57Z,30.80,55.00,2889
2025-03-06T13:24:14Z,30.80,55.00,2933
2025-03-06T13:24:44Z,30.80,55.00,2880
2025-03-06T13:25:21Z,30.80,55.00,2910
2025-03-06T13:25:51Z,30.80,55.00,2885
2025-03-06T13:26:25Z,30.80,55.00,2872
2025-03-06T13:26:59Z,30.80,56.00,2876
2025-03-06T13:27:18Z,30.80,56.00,2872
2025-03-06T13:27:54Z,30.80,56.00,2863
2025-03-06T13:28:31Z,30.80,56.00,2850
2025-03-06T13:29:05Z,30.80,56.00,2874
2025-03-06T13:29:35Z,30.80,56.00,2853
2025-03-06T13:29:53Z,30.80,56.00,2846
2025-03-06T13:30:27Z,30.80,56.00,2844
2025-03-06T13:31:04Z,30.80,56.00,2852
2025-03-06T13:31:22Z,30.80,56.00,2825
2025-03-06T13:31:59Z,30.80,56.00,2869
2025-03-06T13:32:33Z,30.80,56.00,2864
2025-03-06T13:33:06Z,30.80,56.00,2848
2025-03-06T13:33:36Z,30.80,56.00,2831
2025-03-06T13:34:10Z,30.80,56.00,2860
2025-03-06T13:34:43Z,30.80,56.00,2824
2025-03-06T13:35:14Z,30.80,56.00,2822
2025-03-06T13:35:47Z,30.80,56.00,2836
2025-03-06T13:36:05Z,30.80,56.00,2824
2025-03-06T13:36:40Z,30.80,56.00,2837
2025-03-06T13:37:16Z,30.80,56.00,2814
2025-03-06T13:37:50Z,30.80,56.00,2851
2025-03-06T13:38:08Z,30.80,56.00,2834
2025-03-06T13:38:45Z,30.80,56.00,2849
2025-03-06T13:39:23Z,30.80,56.00,2831
2025-03-06T13:39:42Z,30.80,56.00,2831
2025-03-06T13:40:15Z,30.80,56.00,2831
2025-03-06T13:40:49Z,30.80,56.00,2836
2025-03-06T13:41:25Z,30.80,56.00,2816
2025-03-06T13:41:44Z,30.80,56.00,2845
2025-03-06T13:42:17Z,30.80,56.00,2832
2025-03-06T13:42:54Z,30.80,56.00,2816
2025-03-06T13:43:27Z,30.80,56.00,2836
2025-03-06T13:43:46Z,30.80,56.00,2847
2025-03-06T13:44:22Z,30.80,56.00,2824
2025-03-06T13:44:55Z,30.80,56.00,2832
2025-03-06T13:45:32Z,30.80,56.00,2820
2025-03-06T13:45:50Z,30.80,56.00,2842
2025-03-06T13:46:26Z,30.80,56.00,2799
2025-03-06T13:47:03Z,30.80,56.00,2818
2025-03-06T13:47:21Z,30.80,56.00,2830
2025-03-06T13:47:56Z,30.80,57.00,2846
2025-03-06T13:48:33Z,30.80,57.00,2813
2025-03-06T13:48:51Z,30.80,57.00,2821
2025-03-06T13:49:25Z,30.80,57.00,2827
2025-03-06T13:50:01Z,30.80,57.00,2799
2025-03-06T13:50:31Z,30.80,57.00,2799
2025-03-06T13:51:02Z,30.80,57.00,2822
2025-03-06T13:51:39Z,30.80,57.00,2821
2025-03-06T13:52:15Z,30.80,57.00,2808
2025-03-06T13:52:30Z,30.80,57.00,2814
2025-03-06T13:53:07Z,30.80,57.00,2838
2025-03-06T13:53:38Z,30.80,57.00,2815
2025-03-06T13:54:12Z,30.80,57.00,2819
2025-03-06T13:54:46Z,30.80,57.00,2830
2025-03-06T13:55:20Z,30.80,57.00,2815
2025-03-06T13:55:38Z,30.80,57.00,2792
2025-03-06T13:56:08Z,30.80,57.00,2797
2025-03-06T13:56:39Z,30.80,57.00,2773
2025-03-06T13:57:09Z,30.80,57.00,2808
2025-03-06T13:57:43Z,30.80,57.00,2802
2025-03-06T13:58:17Z,30.80,57.00,2817
2025-03-06T13:58:52Z,30.80,57.00,2812
2025-03-06T13:59:26Z,30.80,57.00,2793
2025-03-06T13:59:57Z,30.80,57.00,2799
2025-03-06T14:00:16Z,30.80,57.00,2764
2025-03-06T14:00:46Z,30.80,57.00,2785
2025-03-06T14:01:20Z,30.80,57.00,2785
2025-03-06T14:01:54Z,30.80,57.00,2798
2025-03-06T14:02:26Z,30.80,57.00,2818
2025-03-06T14:03:00Z,30.80,57.00,2769
2025-03-06T14:03:19Z,30.80,57.00,2815
2025-03-06T14:03:52Z,30.80,57.00,2756
2025-03-06T14:04:32Z,30.80,57.00,2810
2025-03-06T14:04:51Z,30.80,57.00,2788
2025-03-06T14:05:24Z,30.80,57.00,2816
2025-03-06T14:05:58Z,30.80,57.00,2815
2025-03-06T14:06:35Z,30.80,57.00,2767
2025-03-06T14:07:05Z,30.80,57.00,2784
2025-03-06T14:07:39Z,30.80,57.00,2777
2025-03-06T14:07:58Z,30.80,57.00,2763
2025-03-06T14:08:30Z,30.80,57.00,2799
2025-03-06T14:09:08Z,30.80,57.00,2786
2025-03-06T14:09:26Z,30.80,57.00,2785
2025-03-06T14:10:00Z,30.80,57.00,2770
2025-03-06T14:10:37Z,30.80,57.00,2767
2025-03-06T14:11:10Z,30.80,57.00,2778
2025-03-06T14:11:29Z,30.80,57.00,2762
2025-03-06T14:12:06Z,30.80,57.00,2798
2025-03-06T14:12:39Z,30.80,57.00,2780
2025-03-06T14:13:14Z,30.80,57.00,2763
2025-03-06T14:13:33Z,30.80,57.00,2746
2025-03-06T14:14:12Z,30.80,57.00,2795
2025-03-06T14:14:45Z,30.80,58.00,2768
2025-03-06T14:15:16Z,30.80,58.00,2749
2025-03-06T14:15:52Z,30.60,58.00,2783
2025-03-06T14:16:11Z,30.20,58.00,2759
2025-03-06T14:16:44Z,30.20,58.00,2788
2025-03-06T14:17:03Z,30.20,58.00,2782
2025-03-06T14:17:45Z,30.80,58.00,2728
2025-03-06T14:18:22Z,30.80,58.00,2756
2025-03-06T14:18:57Z,30.80,58.00,2767
2025-03-06T14:19:15Z,30.80,58.00,2741
2025-03-06T14:19:56Z,30.80,58.00,2735
2025-03-06T14:20:14Z,30.80,58.00,2776
2025-03-06T14:20:51Z,30.80,58.00,2735
2025-03-06T14:21:25Z,30.80,58.00,2761
2025-03-06T14:21:58Z,30.80,58.00,2728
2025-03-06T14:22:31Z,30.80,58.00,2767
2025-03-06T14:22:50Z,30.80,58.00,2756
2025-03-06T14:23:24Z,30.80,58.00,2737
2025-03-06T14:23:57Z,30.80,58.00,2740
2025-03-06T14:24:34Z,30.80,58.00,2707
2025-03-06T14:24:52Z,30.80,58.00,2765
2025-03-06T14:25:28Z,30.80,58.00,2737
2025-03-06T14:25:59Z,30.80,58.00,2732
2025-03-06T14:26:36Z,30.80,58.00,2754
2025-03-06T14:27:09Z,30.80,58.00,2716
2025-03-06T14:27:40Z,30.80,58.00,2717
2025-03-06T14:28:10Z,30.80,58.00,2740
2025-03-06T14:28:28Z,30.80,58.00,2739
2025-03-06T14:28:59Z,30.80,58.00,2721
2025-03-06T14:29:32Z,30.80,58.00,2699
2025-03-06T14:30:06Z,30.80,58.00,2751
2025-03-06T14:30:36Z,30.80,58.00,2704
2025-03-06T14:31:15Z,30.80,58.00,2708
2025-03-06T14:31:30Z,30.80,58.00,2697
2025-03-06T14:32:07Z,30.80,59.00,2728
2025-03-06T14:32:40Z,30.80,58.00,2733
2025-03-06T14:33:13Z,30.80,58.00,2718
2025-03-06T14:33:50Z,30.80,58.00,2729
2025-03-06T14:34:06Z,30.80,58.00,2703
2025-03-06T14:34:43Z,30.80,59.00,2725
2025-03-06T14:35:17Z,30.80,59.00,2696
2025-03-06T14:35:50Z,30.80,59.00,2716
2025-03-06T14:36:25Z,30.80,59.00,2690
2025-03-06T14:36:43Z,30.80,59.00,2703
2025-03-06T14:37:20Z,30.80,58.00,2701
2025-03-06T14:37:55Z,30.80,59.00,2702
2025-03-06T14:38:10Z,30.80,59.00,2698
2025-03-06T14:38:47Z,30.80,58.00,2703
2025-03-06T14:39:20Z,30.80,58.00,2682
2025-03-06T14:39:54Z,30.50,59.00,2686
2025-03-06T14:40:25Z,30.20,59.00,2709
2025-03-06T14:40:58Z,30.20,59.00,2717
2025-03-06T14:41:31Z,30.20,59.00,2689
2025-03-06T14:42:03Z,30.20,59.00,2690
2025-03-06T14:42:21Z,30.20,59.00,2686
2025-03-06T14:42:55Z,30.20,59.00,2672
2025-03-06T14:43:28Z,30.20,59.00,2722
2025-03-06T14:44:01Z,30.20,59.00,2700
2025-03-06T14:44:32Z,30.20,59.00,2688
2025-03-06T14:45:03Z,30.20,59.00,2693
2025-03-06T14:45:37Z,30.20,59.00,2692
2025-03-06T14:45:55Z,30.20,60.00,2714
2025-03-06T14:46:26Z,30.20,59.00,2673
2025-03-06T14:46:56Z,30.20,59.00,2660
2025-03-06T14:47:30Z,30.20,59.00,2703
2025-03-06T14:48:01Z,30.20,59.00,2666
2025-03-06T14:48:35Z,30.20,59.00,2646
2025-03-06T14:49:10Z,30.20,59.00,2652
2025-03-06T14:49:28Z,30.20,59.00,2648
2025-03-06T14:50:05Z,30.20,60.00,2671
2025-03-06T14:50:35Z,30.20,60.00,2684
2025-03-06T14:51:06Z,30.20,60.00,2645
2025-03-06T14:51:36Z,30.20,60.00,2696
2025-03-06T14:52:10Z,30.20,60.00,2698
2025-03-06T14:52:47Z,30.20,60.00,2691
2025-03-06T14:53:21Z,30.20,60.00,2657
2025-03-06T14:53:39Z,30.20,60.00,2662
2025-03-06T14:54:13Z,30.20,60.00,2673
2025-03-06T14:54:50Z,30.20,60.00,2667
2025-03-06T14:55:08Z,30.20,60.00,2657
2025-03-06T14:55:42Z,30.20,60.00,2657
2025-03-06T14:56:19Z,30.20,60.00,2640
2025-03-06T14:56:49Z,30.20,60.00,2674
2025-03-06T14:57:26Z,30.20,60.00,2639
2025-03-06T14:57:44Z,30.20,60.00,2638
2025-03-06T14:58:18Z,30.20,60.00,2676
2025-03-06T14:58:55Z,30.20,60.00,2646
2025-03-06T14:59:14Z,30.20,60.00,2673
2025-03-06T14:59:52Z,30.20,60.00,2684
2025-03-06T15:00:28Z,30.20,60.00,2655
2025-03-06T15:01:01Z,30.20,60.00,2676
2025-03-06T15:01:20Z,30.20,60.00,2634
2025-03-06T15:01:57Z,30.20,60.00,2649
2025-03-06T15:02:30Z,30.20,60.00,2650
2025-03-06T15:03:03Z,30.20,60.00,2654
2025-03-06T15:03:22Z,30.20,60.00,2613
2025-03-06T15:03:56Z,30.20,60.00,2671
2025-03-06T15:04:30Z,30.20,60.00,2640
2025-03-06T15:05:03Z,30.20,60.00,2644
2025-03-06T15:05:41Z,30.20,60.00,2662
2025-03-06T15:06:11Z,30.20,60.00,2622
2025-03-06T15:06:42Z,30.20,60.00,2671
2025-03-06T15:07:00Z,30.20,60.00,2639
2025-03-06T15:07:37Z,30.20,60.00,2612
2025-03-06T15:08:11Z,30.20,60.00,2628
2025-03-06T15:08:42Z,30.20,60.00,2602
2025-03-06T15:09:00Z,30.20,60.00,2607
2025-03-06T15:09:34Z,30.20,60.00,2615
2025-03-06T15:10:08Z,30.20,60.00,2618
2025-03-06T15:10:41Z,30.20,60.00,2634
2025-03-06T15:11:18Z,30.20,60.00,2639
2025-03-06T15:11:33Z,30.20,60.00,2652
2025-03-06T15:12:07Z,30.20,60.00,2634
2025-03-06T15:12:41Z,30.20,60.00,2658
2025-03-06T15:13:15Z,30.20,61.00,2642
2025-03-06T15:13:52Z,30.20,61.00,2608
2025-03-06T15:14:22Z,30.20,61.00,2597
2025-03-06T15:14:37Z,30.20,61.00,2644
2025-03-06T15:15:14Z,30.20,61.00,2644
2025-03-06T15:15:47Z,30.20,61.00,2604
2025-03-06T15:16:21Z,30.20,61.00,2609
2025-03-06T15:16:58Z,30.20,61.00,2614
2025-03-06T15:17:17Z,30.20,61.00,2617
2025-03-06T15:17:54Z,30.20,61.00,2607
2025-03-06T15:18:26Z,30.20,61.00,2602
2025-03-06T15:18:45Z,30.20,61.00,2612
2025-03-06T15:19:21Z,30.20,61.00,2613
2025-03-06T15:19:52Z,30.20,61.00,2608
2025-03-06T15:20:22Z,30.20,61.00,2618
2025-03-06T15:20:52Z,30.20,61.00,2639
2025-03-06T15:21:22Z,30.20,61.00,2639
2025-03-06T15:21:53Z,30.20,61.00,2618
2025-03-06T15:22:24Z,30.20,61.00,2633
2025-03-06T15:22:55Z,30.20,62.00,2618
2025-03-06T15:23:27Z,30.20,62.00,2592
2025-03-06T15:23:57Z,30.20,62.00,2594
2025-03-06T15:24:28Z,30.20,62.00,2602
2025-03-06T15:25:00Z,30.20,62.00,2580
2025-03-06T15:25:35Z,30.20,62.00,2582
2025-03-06T15:26:05Z,30.20,62.00,2606
2025-03-06T15:26:36Z,30.20,62.00,2610
2025-03-06T15:27:10Z,30.20,62.00,2594
2025-03-06T15:27:44Z,30.20,62.00,2589
2025-03-06T15:28:03Z,30.20,62.00,2601
